Conn Time., Send Time, Recv Time,,,,,
0.2298,0.012,1.229,,,,,
0.4589,0.0268,1.766,,,,,
0.4171,0.0512,1.0769,,,,,
0.2671,0.0345,1.1133,,,,,
0.3064,0.0386,1.1576,,,,,
0.2723,0.0364,1.2934,,,,,
0.3798,0.0187,1.3404,,,,,
0.2602,0.0145,1.0526,,,,,
0.2685,0.0132,1.4498,,,,,
0.465,0.0477,1.553,,,,,
0.3363,0.0382,1.1243,,,,,
0.2509,0.0343,0.9282,,,,,
0.2195,0.0142,1.1377,,,,,
0.351,0.0575,1.2212,,,,,
0.3025,0.0403,1.0376,,,,,
0.2389,0.0227,1.0248,,,,,
0.2884,0.0133,1.1419,,,,,
0.4137,0.0592,1.3685,,,,,
0.3581,0.0392,1.2352,,,,,
0.3094,0.0366,1.1965,,,,,
0.2231,0.0145,1.0384,,,,,
0.2317,0.034,0.9366,,,,,
0.211,0.0124,1.0121,,,,,
0.3029,0.0192,1.0352,,,,,
0.2192,0.0137,1.0486,,,,,
0.2254,0.0135,1.1208,,,,,
0.3331,0.0236,1.5513,,,,,
0.4605,0.0215,1.6209,,,,,
0.2779,0.0149,1.0177,,,,,
0.2182,0.0129,0.9818,,,,,
0.2268,0.0338,1.0709,,,,,
0.226,0.0339,0.9155,,,,,
0.2819,0.0408,1.4821,,,,,
0.3521,0.0306,1.9457,,,,,
0.5153,0.0554,1.7084,,,,,
0.4265,0.0214,1.4261,,,,,
0.3663,0.0188,1.1798,,,,,
0.2523,0.014,1.2766,,,,,
0.2363,0.0346,0.9568,,,,,
0.2284,0.0338,0.937,,,,,
0.2738,0.0353,0.8908,,,,,
0.2871,0.0353,1.2135,,,,,
0.5321,0.0656,1.6024,,,,,
0.4298,0.0527,1.1933,,,,,
0.2947,0.0355,0.9329,,,,,
0.2332,0.034,0.9486,,,,,
0.2142,0.0127,0.9668,,,,,
0.2094,0.0122,1.0058,,,,,
0.2384,0.0122,0.9718,,,,,
0.2447,0.0123,0.9725,,,,,
0.2229,0.042,1.0547,,,,,
0.5433,0.0595,1.7986,,,,,
0.4161,0.0555,1.2103,,,,,
0.3055,0.036,1.1171,,,,,
0.213,0.0126,1.1163,,,,,
0.2491,0.0683,1.0302,,,,,
0.2088,0.012,1.0433,,,,,
0.2671,0.0426,1.0062,,,,,
0.2149,0.0121,1.3154,,,,,
0.429,0.0558,1.5162,,,,,
0.4846,0.0509,1.382,,,,,
0.3774,0.0162,1.1472,,,,,
0.2628,0.0355,0.9462,,,,,
0.227,0.0352,0.9886,,,,,
0.2486,0.0417,1.0605,,,,,
0.2519,0.0337,1.0134,,,,,
0.2775,0.0125,1,,,,,
0.2089,0.0121,1.1171,,,,,
0.4505,0.057,1.7997,,,,,
0.3728,0.0184,1.7721,,,,,
0.358,0.0543,1.1176,,,,,
0.3402,0.0356,0.9762,,,,,
0.231,0.0344,0.9607,,,,,
0.2288,0.0337,0.932,,,,,
0.2612,0.0121,1.012,,,,,
0.2071,0.0122,1.0395,,,,,
0.3623,0.0937,2.1108,,,,,
0.4218,0.0202,1.2319,,,,,
0.277,0.0359,0.9511,,,,,
0.2908,0.0423,1.2293,,,,,
0.2945,0.0445,0.9754,,,,,
0.2385,0.0407,0.9897,,,,,
0.2399,0.04,0.9739,,,,,
0.222,0.0117,0.9605,,,,,
0.2591,0.0158,1.6605,,,,,
0.4126,0.0558,1.8685,,,,,
0.3262,0.0376,1.1461,,,,,
0.2921,0.0349,0.9584,,,,,
0.3076,0.0504,1.2945,,,,,
0.3584,0.0241,1.2993,,,,,
0.3751,0.0511,1.1385,,,,,
0.3951,0.0381,1.3712,,,,,
0.4609,0.0571,2.0134,,,,,
0.5068,0.0535,1.4004,,,,,
0.3528,0.0178,1.4208,,,,,
0.2455,0.0145,1.0747,,,,,
0.2278,0.0135,1.1971,,,,,
0.2755,0.0163,1.3082,,,,,
0.3085,0.0375,1.0816,,,,,
0.4709,0.061,2.4531,,,,,
0.5537,0.0624,1.98,,,,,
0.3475,0.0415,1.0164,,,,,
0.324,0.021,1.026,,,,,
0.238,0.0193,0.9678,,,,,
0.2442,0.0138,1.0883,,,,,
0.3788,0.0214,1.2026,,,,,
0.4097,0.0342,2.2388,,,,,
0.4014,0.0593,1.394,,,,,
0.3348,0.0262,1.076,,,,,
0.2471,0.014,1.1596,,,,,
0.2714,0.0369,0.98,,,,,
0.2415,0.0418,1.0189,,,,,
0.2575,0.0474,1.227,,,,,
0.26,0.0342,1.0041,,,,,
0.3104,0.06,2.5635,,,,,
0.391,0.019,1.4505,,,,,
0.38,0.0173,1.1005,,,,,
0.2187,0.013,0.9868,,,,,
0.231,0.0345,1.0506,,,,,
0.2285,0.0338,1.0229,,,,,
0.2257,0.0337,0.9199,,,,,
0.2375,0.0319,0.921,,,,,
0.3121,0.0544,1.2599,,,,,
0.5868,0.0788,1.7796,,,,,
0.7296,0.0566,1.2642,,,,,
0.2997,0.0359,1.0358,,,,,
0.2591,0.0353,0.9942,,,,,
0.2152,0.0125,1.1421,,,,,
0.23,0.0126,1.0916,,,,,
0.2597,0.0134,1.0466,,,,,
0.3365,0.0512,2.2356,,,,,
0.3991,0.0407,1.9835,,,,,
0.3789,0.0199,1.3799,,,,,
0.3196,0.0361,1.1496,,,,,
0.2361,0.0134,1.1167,,,,,
0.2139,0.0125,1.0645,,,,,
0.2707,0.035,0.946,,,,,
0.2095,0.0125,1.1218,,,,,
0.354,0.0522,2.0772,,,,,
0.4787,0.0547,1.2388,,,,,
0.4505,0.0488,1.2795,,,,,
0.4223,0.0362,1.057,,,,,
0.2307,0.0139,1.0565,,,,,
0.2603,0.0401,0.9289,,,,,
0.2101,0.0122,0.9933,,,,,
0.209,0.0122,1.0286,,,,,
0.3543,0.0544,1.4883,,,,,
0.3929,0.0395,1.2311,,,,,
0.3055,0.0489,1.0123,,,,,
0.2298,0.0339,1.202,,,,,
0.393,0.0524,1.4104,,,,,
0.3415,0.0178,39.2639,,,,,
0.3834,0.0188,1.0818,,,,,
0.2589,0.0139,0.9735,,,,,
0.3209,0.0422,1.3875,,,,,
0.4858,0.0615,2.347,,,,,
0.4217,0.0272,2.0552,,,,,
0.3012,0.0161,1.0733,,,,,
0.2837,0.0356,1.1354,,,,,
0.2437,0.0346,1.0304,,,,,
0.2391,0.0349,1.0366,,,,,
0.2621,0.0345,0.9795,,,,,
0.2088,0.0126,2.2077,,,,,
0.54,0.0632,1.9355,,,,,
0.4721,0.0591,1.2289,,,,,
0.2305,0.0132,1.2908,,,,,
0.2825,0.0357,0.9611,,,,,
0.2262,0.0337,0.9673,,,,,
0.2235,0.0328,0.9294,,,,,
0.252,0.0333,0.9206,,,,,
0.2972,0.0487,1.7252,,,,,
0.4742,0.0528,1.6767,,,,,
0.4502,0.0511,1.1863,,,,,
0.2608,0.0345,1.0927,,,,,
0.2485,0.0123,0.9963,,,,,
0.2195,0.0125,1.0465,,,,,
0.2426,0.0185,1.0251,,,,,
0.2226,0.013,0.9625,,,,,
0.2301,0.0348,1.2926,,,,,
0.585,0.056,1.459,,,,,
0.365,0.0394,1.0778,,,,,
0.257,0.0346,0.9251,,,,,
0.2529,0.0134,1.1752,,,,,
0.2121,0.0131,1.0081,,,,,
0.2155,0.0181,1.115,,,,,
0.3477,0.0207,0.9716,,,,,
0.2133,0.0128,0.971,,,,,
0.3227,0.0164,2.1357,,,,,
0.4277,0.0228,1.7842,,,,,
0.4951,0.0196,1.3254,,,,,
0.3507,0.0538,1.4926,,,,,
0.3909,0.0486,1.0652,,,,,
0.3819,0.0489,1.0513,,,,,
0.3747,0.0448,1.3648,,,,,
0.4943,0.0298,2.2192,,,,,
0.4073,0.0189,1.5176,,,,,
0.2929,0.0161,1.1892,,,,,
0.3014,0.016,1.6744,,,,,
0.2772,0.0357,1.0042,,,,,
0.2763,0.0431,1.1881,,,,,
0.2279,0.0336,0.976,,,,,
0.2569,0.0462,1.2809,,,,,
0.471,0.0489,1.6266,,,,,
0.3633,0.0181,1.042,,,,,
0.2272,0.0131,1.0214,,,,,
0.2106,0.0123,1.1275,,,,,
0.3114,0.0507,1.016,,,,,
0.2744,0.0395,1.0647,,,,,
0.287,0.0528,1.0212,,,,,
0.259,0.0345,0.8957,,,,,
0.2856,0.0679,1.4934,,,,,
0.3535,0.0179,1.2109,,,,,
0.3486,0.039,1.0755,,,,,
0.2222,0.013,1.0203,,,,,
0.2349,0.0343,0.9354,,,,,
0.2701,0.0348,0.8995,,,,,
0.2287,0.0407,1.1819,,,,,
0.2822,0.0359,1.307,,,,,
0.2552,0.0357,1.0191,,,,,
0.3672,0.0517,1.5255,,,,,
0.4189,0.0392,1.2236,,,,,
0.294,0.0348,0.9727,,,,,
0.213,0.0128,1.1499,,,,,
0.2213,0.0135,0.9575,,,,,
0.2657,0.0129,1.0647,,,,,
0.2365,0.0125,0.9628,,,,,
0.2219,0.0338,1.0841,,,,,
0.2923,0.0359,1.2625,,,,,
0.4645,0.0544,1.3832,,,,,
0.4147,0.049,1.1213,,,,,
0.3053,0.0211,1.0192,,,,,
0.2336,0.014,0.9724,,,,,
0.2286,0.0142,1.0564,,,,,
0.2272,0.0138,1.0594,,,,,
0.2137,0.0128,1.1641,,,,,
0.2608,0.0133,1.3018,,,,,
0.3335,0.0152,1.5687,,,,,
0.5129,0.0618,1.3412,,,,,
0.4437,0.0381,1.0592,,,,,
0.2605,0.035,0.9216,,,,,
0.2319,0.034,0.9597,,,,,
0.2281,0.0338,0.9848,,,,,
0.2077,0.0135,1.0212,,,,,
0.2075,0.0127,0.9718,,,,,
0.2056,0.0119,0.9703,,,,,
0.2449,0.0329,1.1931,,,,,
0.5577,0.0587,1.4306,,,,,
0.4322,0.05,1.1383,,,,,
0.2494,0.0354,0.9591,,,,,
0.2359,0.0414,0.9858,,,,,
0.2538,0.0339,0.9256,,,,,
0.2486,0.0416,0.9048,,,,,
0.2564,0.0316,0.9304,,,,,
0.2427,0.0653,0.8987,,,,,
0.2413,0.0116,1.2981,,,,,
0.3561,0.0531,1.7301,,,,,
0.5189,0.0525,2.3351,,,,,
0.3265,0.0173,1.3332,,,,,
0.3614,0.0382,1.1691,,,,,
0.2813,0.0488,1.3293,,,,,
0.3243,0.0375,1.1872,,,,,
0.3456,0.0376,2.0133,,,,,
0.4991,0.0212,1.5458,,,,,
0.4987,0.0499,1.7753,,,,,
0.3448,0.0178,1.4557,,,,,
0.3459,0.0183,1.2642,,,,,
0.3144,0.0368,1.0938,,,,,
0.2952,0.0339,1.0619,,,,,
0.2578,0.0501,1.8302,,,,,
0.4609,0.0653,1.4482,,,,,
0.4543,0.0273,1.3065,,,,,
0.2988,0.0157,1.3464,,,,,
0.2852,0.0219,1.0684,,,,,
0.2371,0.0139,1.2592,,,,,
0.2388,0.0349,0.9565,,,,,
0.2278,0.0343,1.0967,,,,,
0.4877,0.0573,1.5886,,,,,
0.5036,0.0577,1.6546,,,,,
0.3515,0.0172,1.1246,,,,,
0.2314,0.0131,1.0074,,,,,
0.2141,0.0127,1.0886,,,,,
0.2453,0.0141,1.0547,,,,,
0.2843,0.0198,0.9921,,,,,
0.2246,0.0135,1.0433,,,,,
0.2756,0.0586,1.328,,,,,
0.5006,0.0614,1.3226,,,,,
0.3011,0.0369,1.0423,,,,,
0.245,0.0341,0.9484,,,,,
0.2733,0.0344,0.9464,,,,,
0.2663,0.0807,0.8649,,,,,
0.2488,0.0123,0.9811,,,,,
0.2316,0.0209,1.4685,,,,,
0.2763,0.0432,1.0852,,,,,
0.3239,0.0449,1.5219,,,,,
0.4111,0.1289,1.7556,,,,,
0.369,0.0363,0.9827,,,,,
0.2354,0.0371,1.081,,,,,
0.2647,0.0351,0.9469,,,,,
0.2405,0.0331,0.9055,,,,,
0.2486,0.0428,0.8997,,,,,
0.2795,0.0157,1.211,,,,,
0.2851,0.0347,1.4039,,,,,
0.4562,0.0563,1.4676,,,,,
0.331,0.0174,1.2275,,,,,
0.2505,0.0133,1.064,,,,,
0.2141,0.0125,0.9811,,,,,
0.2282,0.034,0.9959,,,,,
0.2423,0.0427,1.0162,,,,,
0.2264,0.034,0.9388,,,,,
0.2324,0.0339,1.2119,,,,,
0.2944,0.02,1.8676,,,,,
0.5473,0.0435,1.3682,,,,,
0.3502,0.0165,1.0609,,,,,
0.215,0.0125,1.0186,,,,,
0.212,0.0124,0.997,,,,,
0.2101,0.012,0.9743,,,,,
0.2057,0.0119,0.9544,,,,,
0.2569,0.0418,0.9073,,,,,
0.2333,0.0322,0.8963,,,,,
0.2896,0.0456,1.9201,,,,,
0.6199,0.0521,1.777,,,,,
0.3621,0.0462,1.1843,,,,,
0.2861,0.0147,1.1533,,,,,
0.2791,0.038,0.9721,,,,,
0.2484,0.0343,1.05,,,,,
0.2412,0.0198,1.0488,,,,,
0.2409,0.0349,1.0655,,,,,
0.4186,0.0581,1.8922,,,,,
0.3896,0.0565,1.3908,,,,,
0.3521,0.054,1.3742,,,,,
0.2628,0.0149,0.9921,,,,,
0.2119,0.0125,1.0894,,,,,
0.2528,0.0132,0.9551,,,,,
0.2246,0.0129,1.1434,,,,,
0.2355,0.0338,0.9416,,,,,
0.3028,0.0496,1.4731,,,,,
0.4125,0.0713,1.2383,,,,,
0.3297,0.0387,1.0859,,,,,
0.306,0.0534,1.4337,,,,,
0.3794,0.0459,1.1841,,,,,
0.2532,0.0149,1.075,,,,,
0.2168,0.0128,1.0562,,,,,
0.2786,0.0353,0.9447,,,,,
0.3006,0.0714,1.3846,,,,,
0.5393,0.0572,1.598,,,,,
0.4606,0.0403,1.2455,,,,,
0.3187,0.0364,1.114,,,,,
0.2843,0.0358,1.9813,,,,,
0.3942,0.0414,1.3046,,,,,
0.338,0.0374,1.2202,,,,,
0.6884,0.0663,2.5649,,,,,
0.5499,0.0219,2.0485,,,,,
0.3438,0.0266,1.2643,,,,,
0.3139,0.017,1.3135,,,,,
0.5332,0.0585,2.0586,,,,,
0.5859,0.0587,2.2809,,,,,
0.7107,0.0658,2.2163,,,,,
0.5344,0.0437,1.4726,,,,,
0.481,0.0262,1.6786,,,,,
0.472,0.044,1.7829,,,,,
0.468,0.0244,2.0781,,,,,
0.6081,0.0584,2.3187,,,,,
0.4688,0.0414,1.9452,,,,,
0.3989,0.0231,1.3056,,,,,
0.404,0.0225,1.2168,,,,,
0.3238,0.0166,2.0646,,,,,
0.5261,0.065,2.1995,,,,,
0.5283,0.0505,1.3216,,,,,
0.3498,0.0369,1.0827,,,,,
0.2766,0.0349,1.1773,,,,,
0.2281,0.0133,1.0861,,,,,
0.2403,0.0145,1.0096,,,,,
0.3148,0.0492,1.0904,,,,,
0.2343,0.0141,1.0814,,,,,
0.294,0.0535,2.1371,,,,,
0.5364,0.0579,1.7219,,,,,
0.5217,0.0591,1.2918,,,,,
0.4111,0.0467,1.5204,,,,,
0.3817,0.0577,1.5331,,,,,
0.3623,0.0558,1.0415,,,,,
0.27,0.0356,1.1944,,,,,
0.5251,0.0614,1.6292,,,,,
0.5081,0.0205,1.4264,,,,,
0.2941,0.0169,1.4979,,,,,
0.2551,0.0148,1.0531,,,,,
0.262,0.014,0.9648,,,,,
0.2337,0.0345,0.9706,,,,,
0.2354,0.0341,0.9689,,,,,
0.2633,0.0345,1.1623,,,,,
0.4584,0.0571,2.0727,,,,,
0.4577,0.0195,1.5715,,,,,
0.2927,0.0633,1.1746,,,,,
0.2402,0.0147,0.9957,,,,,
0.2235,0.0133,1.0006,,,,,
0.235,0.0344,0.9806,,,,,
0.3021,0.0358,0.926,,,,,
0.2273,0.0337,1.0687,,,,,
0.3185,0.0503,2.0176,,,,,
0.3743,0.0187,1.1543,,,,,
0.2269,0.0133,0.9654,,,,,
0.2395,0.0124,1.073,,,,,
0.3879,0.016,1.439,,,,,
0.2501,0.035,0.9469,,,,,
0.23,0.0336,1.0353,,,,,
0.259,0.0343,0.8939,,,,,
0.2448,0.0511,1.6599,,,,,
0.4497,0.0186,1.4539,,,,,
0.2849,0.0163,1.085,,,,,
0.2175,0.013,0.9976,,,,,
0.2366,0.0127,1.1524,,,,,
0.3713,0.049,1.1825,,,,,
0.2609,0.021,1.081,,,,,
0.231,0.0141,1.1172,,,,,
0.2467,0.0131,1.0874,,,,,
0.4576,0.0541,1.6284,,,,,
0.3947,0.04,1.101,,,,,
0.2625,0.0328,0.9508,,,,,
0.2987,0.0334,0.9384,,,,,
0.2139,0.057,0.9779,,,,,
0.2099,0.0124,1.2067,,,,,
0.2372,0.0201,1.1588,,,,,
0.2663,0.0154,1.0497,,,,,
0.2372,0.0335,1.3206,,,,,
0.4998,0.0551,1.3877,,,,,
0.3382,0.0383,1.1317,,,,,
0.2579,0.0595,0.9181,,,,,
0.2301,0.0338,0.9291,,,,,
0.2318,0.0344,1.0266,,,,,
0.2273,0.0332,1.0879,,,,,
0.2551,0.0335,0.8968,,,,,
0.2084,0.012,1.4947,,,,,
0.4202,0.0244,2.0075,,,,,
0.6207,0.0637,2.1077,,,,,
0.4011,0.0198,1.4487,,,,,
0.2657,0.0508,0.9752,,,,,
0.26,0.0346,0.9624,,,,,
0.2416,0.0326,0.9546,,,,,
0.2659,0.1006,1.045,,,,,
0.2655,0.0129,1.3858,,,,,
0.4353,0.0921,1.946,,,,,
0.4455,0.034,1.8773,,,,,
0.3116,0.0145,1.3091,,,,,
0.2928,0.015,1.3614,,,,,
0.2515,0.0152,1.6706,,,,,
0.2657,0.0151,1.0618,,,,,
0.242,0.0146,1.6347,,,,,
0.8016,0.0606,1.7476,,,,,
0.6669,0.0573,1.1289,,,,,
0.4107,0.0524,1.0828,,,,,
0.2579,0.0351,0.9609,,,,,
0.2465,0.044,0.9856,,,,,
0.2098,0.0125,1.0634,,,,,
0.2226,0.0133,1.1206,,,,,
0.3672,0.0229,1.9375,,,,,
0.4218,0.0567,1.6809,,,,,
0.4893,0.0237,1.4376,,,,,
0.3751,0.0208,1.6427,,,,,
0.3417,0.0485,0.9811,,,,,
0.2394,0.0624,1.1679,,,,,
0.2361,0.0334,1.0025,,,,,
0.2778,0.0468,1.5832,,,,,
0.3987,0.0422,1.1848,,,,,
0.3318,0.0156,1.0051,,,,,
0.2354,0.0138,1.0855,,,,,
0.2475,0.0149,1.1448,,,,,
0.2268,0.014,0.9904,,,,,
0.2553,0.0339,0.9203,,,,,
0.3117,0.0353,1.2932,,,,,
0.271,0.0428,0.8914,,,,,
0.3302,0.0478,1.9216,,,,,
0.4387,0.0193,1.2356,,,,,
0.2619,0.0144,1.0016,,,,,
0.2419,0.0133,1.0637,,,,,
0.3487,0.0209,1.5915,,,,,
0.4831,0.0244,1.089,,,,,
0.2377,0.0138,1.0121,,,,,
0.2129,0.0129,1.2951,,,,,
0.3065,0.1275,1.8394,,,,,
0.4016,0.0403,1.1524,,,,,
0.3112,0.0365,0.9025,,,,,
0.2578,0.0416,0.9248,,,,,
0.2321,0.035,0.9646,,,,,
0.2237,0.0129,1.102,,,,,
0.2577,0.0203,1.1219,,,,,
0.2189,0.0133,1.0562,,,,,
0.2524,0.0135,1.139,,,,,
0.4306,0.0544,1.6724,,,,,
0.3665,0.039,1.0614,,,,,
0.244,0.0344,1.0336,,,,,
0.2707,0.0345,0.9383,,,,,
0.2785,0.0343,0.932,,,,,
0.2307,0.0332,0.9298,,,,,
0.2576,0.0419,1.0975,,,,,
0.3067,0.047,1.0834,,,,,
0.2821,0.0428,1.6058,,,,,
0.634,0.0524,1.3307,,,,,
0.4717,0.0407,1.034,,,,,
0.2214,0.0129,1.409,,,,,
0.2577,0.0488,1.6581,,,,,
0.2402,0.035,1.4632,,,,,
0.2384,0.0518,1.1148,,,,,
0.3435,0.0534,1.3534,,,,,
0.4542,0.0492,1.7089,,,,,
0.3757,0.0246,1.1986,,,,,
0.3112,0.0366,0.9468,,,,,
0.2155,0.0126,0.9613,,,,,
0.2241,0.0421,0.9287,,,,,
0.2385,0.0124,0.9848,,,,,
0.2073,0.0121,0.9773,,,,,
0.2142,0.0128,1.0067,,,,,
0.2243,0.0643,0.8965,,,,,
0.4657,0.0265,2.5601,,,,,
0.5419,0.0512,1.724,,,,,
0.3944,0.0392,1.3179,,,,,
0.3138,0.0163,1.0325,,,,,
0.2453,0.0148,0.9297,,,,,
0.2833,0.0131,1.0894,,,,,
0.2159,0.0131,0.9588,,,,,
0.2615,0.0452,1.3618,,,,,
0.398,0.0572,1.8417,,,,,
0.4111,0.056,1.322,,,,,
0.2941,0.0369,0.9832,,,,,
0.2427,0.0134,1.006,,,,,
0.2104,0.0125,0.9817,,,,,
0.2408,0.0359,0.9187,,,,,
0.2298,0.0119,0.976,,,,,
0.2434,0.0416,0.9336,,,,,
0.4479,0.0564,1.4535,,,,,
0.3852,0.0393,1.366,,,,,
0.3508,0.0651,1.0388,,,,,
0.3182,0.0148,1.4627,,,,,
0.2324,0.0139,1.0074,,,,,
0.2253,0.0129,1.1376,,,,,
0.2409,0.0126,0.9956,,,,,
0.2242,0.0337,1.0442,,,,,
0.2651,0.0532,1.2808,,,,,
0.5084,0.0561,1.7345,,,,,
0.4291,0.0642,0.9462,,,,,
0.2903,0.0412,1.0112,,,,,
0.2808,0.0359,1.1481,,,,,
0.284,0.0345,1.0557,,,,,
0.2582,0.0362,1.0683,,,,,
0.3536,0.0176,1.2509,,,,,
0.3377,0.0209,1.7672,,,,,
0.3871,0.0184,1.2775,,,,,
0.3201,0.016,1.1767,,,,,
0.2408,0.0346,0.9501,,,,,
0.2274,0.0338,0.9399,,,,,
0.2624,0.0339,1.1688,,,,,
0.2991,0.0363,0.9839,,,,,
0.277,0.0133,1.0382,,,,,
0.2101,0.0125,1.3389,,,,,
0.3898,0.0566,1.8096,,,,,
0.41,0.0483,1.4009,,,,,
0.3765,0.0213,1.1272,,,,,
0.2365,0.0144,1.0946,,,,,
0.256,0.0145,1.2815,,,,,
0.3214,0.0446,1.437,,,,,
0.4392,0.0486,1.0119,,,,,
0.2707,0.0364,1.477,,,,,
0.5027,0.0536,1.5223,,,,,
0.3601,0.0386,1.0476,,,,,
0.262,0.0137,1.0076,,,,,
0.216,0.0129,0.9638,,,,,
0.2174,0.0127,1.0661,,,,,
0.2498,0.013,0.9956,,,,,
0.3311,0.0425,1.2104,,,,,
0.3315,0.0239,1.6392,,,,,
0.5108,0.0558,1.5109,,,,,
0.4323,0.0402,1.5199,,,,,
0.3391,0.0378,1.3466,,,,,
0.2695,0.0162,1.2383,,,,,
0.2837,0.0358,0.9868,,,,,
0.2536,0.0353,0.9665,,,,,
0.233,0.0135,0.9734,,,,,
0.2195,0.013,1.255,,,,,
0.4502,0.0486,1.9645,,,,,
0.4059,0.0186,1.2666,,,,,
0.304,0.0404,0.9353,,,,,
0.2947,0.0339,0.9409,,,,,
0.2384,0.042,0.9894,,,,,
0.2266,0.0336,0.9132,,,,,
0.2401,0.0792,0.9262,,,,,
0.2229,0.0117,0.9911,,,,,
0.2308,0.0125,1.5362,,,,,
0.5851,0.0639,1.919,,,,,
0.4579,0.0403,1.0547,,,,,
0.2351,0.0343,1.4528,,,,,
0.2352,0.0339,0.975,,,,,
0.251,0.0432,0.9355,,,,,
0.3306,0.0187,1.0414,,,,,
0.2112,0.0125,0.9918,,,,,
0.2046,0.0119,1.4048,,,,,
0.643,0.0621,1.4776,,,,,
0.4569,0.0539,1.1476,,,,,
0.2913,0.0467,0.966,,,,,
0.3108,0.0353,0.9311,,,,,
0.255,0.0334,0.9482,,,,,
0.2094,0.0124,0.9701,,,,,
0.2083,0.0123,0.9956,,,,,
0.2362,0.0123,0.9915,,,,,
0.2074,0.0122,1.3402,,,,,
0.5415,0.0486,1.5718,,,,,
0.4214,0.024,1.5933,,,,,
0.3793,0.0252,1.5742,,,,,
0.369,0.0191,1.57,,,,,
0.2977,0.0362,0.9179,,,,,
0.2493,0.0632,0.9254,,,,,
0.2261,0.0339,1.1728,,,,,
0.5061,0.0577,1.7745,,,,,
0.4451,0.0586,1.3807,,,,,
0.2803,0.0148,1.0006,,,,,
0.3179,0.038,1.0399,,,,,
0.2341,0.0139,1.0826,,,,,
0.2412,0.0349,1.0808,,,,,
0.2349,0.0347,0.954,,,,,
0.2235,0.0333,1.0107,,,,,
0.3232,0.0455,1.5466,,,,,
0.4236,0.0572,1.3294,,,,,
0.2893,0.0359,0.9748,,,,,
0.2328,0.0338,1.022,,,,,
0.2869,0.0485,1.0981,,,,,
0.2826,0.0204,1.0853,,,,,
0.2619,0.0203,1.2554,,,,,
0.2288,0.0138,1.0767,,,,,
0.2559,0.0342,1.0754,,,,,
0.4886,0.0559,1.4791,,,,,
0.359,0.0463,1.145,,,,,
0.2693,0.0474,0.9886,,,,,
0.2452,0.0343,0.9663,,,,,
0.2452,0.0383,0.9457,,,,,
0.2088,0.0126,1.0009,,,,,
0.2304,0.0144,1.3052,,,,,
0.2903,0.0205,1.1055,,,,,
0.2468,0.0364,1.4524,,,,,
0.5198,0.0566,1.2357,,,,,
0.3097,0.0485,1.0032,,,,,
0.2579,0.0136,1.079,,,,,
0.2283,0.0336,0.9593,,,,,
0.2234,0.0381,0.9685,,,,,
0.2379,0.0317,0.9191,,,,,
0.3142,0.0429,0.9847,,,,,
0.2242,0.0121,1.3153,,,,,
0.2674,0.0213,2.0374,,,,,
0.3847,0.0185,1.5517,,,,,
0.2712,0.0151,1.0542,,,,,
0.3279,0.0356,0.9178,,,,,
0.2576,0.0413,1.0174,,,,,
0.2279,0.0339,1.0692,,,,,
0.2516,0.0334,0.9274,,,,,
0.206,0.0123,0.9728,,,,,
0.2069,0.012,1.0622,,,,,
0.3781,0.0552,1.7438,,,,,
0.4199,0.0186,1.5203,,,,,
0.3059,0.0372,0.978,,,,,
0.2452,0.0161,1.0135,,,,,
0.2607,0.0343,0.9027,,,,,
0.2463,0.0427,0.9388,,,,,
0.2302,0.0124,0.9685,,,,,
0.2501,0.013,0.9625,,,,,
0.2577,0.0121,1.1004,,,,,
0.3181,0.0228,1.8105,,,,,
0.8336,0.0609,1.5924,,,,,
0.2831,0.045,0.9627,,,,,
0.248,0.0348,1.0222,,,,,
0.2656,0.0342,0.9382,,,,,
0.2202,0.0434,0.9804,,,,,
0.2346,0.0341,0.9821,,,,,
0.2487,0.0342,0.941,,,,,
0.2929,0.0438,1.6864,,,,,
0.4021,0.0435,1.5197,,,,,
0.323,0.017,1.2397,,,,,
0.254,0.0132,0.9911,,,,,
0.2146,0.0126,0.9829,,,,,
0.2263,0.0337,0.9559,,,,,
0.2566,0.0337,0.9525,,,,,
0.2488,0.0317,0.932,,,,,
0.2228,0.0329,0.9142,,,,,
0.3177,0.1191,1.5638,,,,,
0.386,0.0262,1.4602,,,,,
0.2683,0.0153,1.3847,,,,,
0.2348,0.0141,1.2031,,,,,
0.2594,0.0135,0.9599,,,,,
0.2114,0.0125,1.0011,,,,,
0.2533,0.012,0.9598,,,,,
0.2386,0.0331,0.9429,,,,,
0.2557,0.0331,1.025,,,,,
0.4202,0.0547,1.6705,,,,,
0.4402,0.0449,1.3275,,,,,
0.2557,0.0341,0.9185,,,,,
0.2389,0.0125,1.4016,,,,,
0.4705,0.056,1.2772,,,,,
0.2945,0.017,1.1391,,,,,
0.2464,0.0154,1.141,,,,,
0.3037,0.0178,2.045,,,,,
0.3936,0.0412,1.3037,,,,,
0.3293,0.0365,0.9948,,,,,
0.2304,0.034,0.9852,,,,,
0.2223,0.0412,1.2493,,,,,
0.2562,0.0333,1.4007,,,,,
0.4552,0.0478,1.155,,,,,
0.2814,0.0357,1.0062,,,,,
0.2451,0.015,1.4397,,,,,
0.5311,0.0275,2.1933,,,,,
0.3635,0.0193,1.1836,,,,,
0.2706,0.0157,1.2393,,,,,
0.2806,0.036,0.9665,,,,,
0.2513,0.035,0.964,,,,,
0.2803,0.0871,1.087,,,,,
